# Rays

8.12698522889153, 1.37829529677646
7.47136900705424, 1.32442419274362
5.38068368693605, 3.86168941608034
3.76156581702471, 3.74966941349236
1.72349565420891, 2.24474299990788
1.03565887797043, 8.81233902871351
3.04024596728585, 9.15939253138063
6.85005238585742, 5.81137772038453
4.89035015198912, 2.89195510441488
0.0988041755631386, 3.42293879789402
2.6691851049863, 8.91723009805489
8.23446093163195, 9.3899400460591
7.77064450711098, 9.96717789267052
7.33370343783559, 0.796936141755751
2.35594765202951, 9.40575393993939
2.51584372421174, 6.18650890640474
