# Space definition

4.43134963287552, 0.468252541798485, 1.33550649709833, 2.86361129646588
5.08222288311059, 6.19908471979965, 2.42599120808351, 1.31244123258509
0.685314895955619, 6.94655125347683, 1.29604328701391, 2.32856160786605
5.20209016434212, 4.95281214895673, 1.67207189981307, 2.1021914297485
1.4768918313984, 7.65931573614399, 2.98942168423822, 1.46294023212801
6.05588211398039, 3.91752078206918, 2.91048672995002, 1.3931713789726
3.73666057261085, 0.481092702271422, 2.4414990049267, 2.6779682763123
6.99965406717891, 4.2691992562882, 2.54400496494745, 1.52101915498557
7.71882072920111, 4.17127580405803, 1.40234101890497, 2.55669586435869
2.53793187475217, 0.897248482460334, 2.03995081030499, 1.24671521537877
5.64368239882064, 1.25075806096254, 1.87867053947054, 2.44824095477793
6.99699207559637, 6.33489241414258, 1.36590841669133, 2.29356356601582
4.88632334026158, 3.69777389699481, 1.87097642884408, 2.27528690162973
6.05353429424085, 6.92294051820647, 1.74596254585689, 2.46220828105592
6.74391265994967, 5.95490267961806, 2.48697491380126, 1.48800526269304
0.898176064253198, 0.433050801417215, 2.20311210336772, 2.79689094399774
